,twitter_id,name,created_at,text
5342,1338104893349965825,stevec009,12/13/20,rt  i wont be seeing my parents this xmas because as an nhs doctor i have seen the tragic consequences of covid19 i strongly
5343,1338104893463261187,ddgulledge,12/13/20,day 271 yesterday there were 219k new cases of covid19 diagnosed in the us on a sat more people are shopping an 
5344,1338104896332181504,ZaniyaDraws,12/13/20,14 per cent of the worlds population have bought up 53 per cent of all the most promising vaccines so far 
5345,1338104896759992320,viralvideovlogs,12/13/20,rt  day 271 yesterday there were 219k new cases of covid19 diagnosed in the us on a sat more people are shopping and mailin
5346,1338104898253180928,ModernHouseBout,12/13/20,rt  tie dye shirt plus size 3xl unisexunique christmas gift   via  plussizelife saturdayvibe
5347,1338104898626445316,tartancobweb,12/13/20,rt  covid19 germany is to be plunged into a national lockdown over christmas amid rising coronavirus cases 
5348,1338104899201081345,BIM_Scot,12/13/20,rt  swedens neighbours offer medical help as second covid19 wave intensifies sweden faces an increasingly severe second
5349,1338104900090167298,Baby71937346,12/13/20,rt  at the behest of honble  i chaired a review meeting at coimbatore with important officials to discuss c
5350,1338104900346109952,FuhrerAmerican,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
5351,1338104903072419840,FreemiumCK,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5352,1338104905828085760,Laydeee_GeeeQ,12/13/20,rt  no one without pre existing medical conditions has died
5353,1338104907228823552,lanka_jagadeesh,12/13/20,rt rameshurs get well soon and recovery soon from covid19  sir 
5354,1338104907237306368,WWWednesdayLPL,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5355,1338104910735355905,embee246,12/13/20,      look a gaggle of magats if trump declared that 
5356,1338104913906204674,SzruF8e9tYDJUau,12/13/20,rt  good nutrition helps us stay healthy but covid19 is making it harder for a lot of people to get enough food  redcro
5357,1338104914598309889,MosmoOf,12/13/20,rt  this is why you should stop listening to epidemiologists everything they say is politicized
5358,1338104914770333696,nicolemark_,12/13/20,rt  daily update 1213   according to the johns hopkins university 219510 new cases and 2368 fatalities were reported yester
5359,1338104914673864706,jiml2150,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5360,1338104917375004672,glorias70158553,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5361,1338104917366505473,SDoo102,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5362,1338104918629117957,Leighanne_SKYE,12/13/20,rt  republicans are also so quiet every time one of their own is covid19 positive diagnosed or drops into the hospital   the
5363,1338104918859714560,cat5mother,12/13/20,be there if you can
5364,1338104921124712448,Lakebrown3,12/13/20,rt  aight cousin jide imma let you finish but first im gonna need you to pull that jersey off 
5365,1338104923368648708,Whtrslugcaviie1,12/13/20,noschoolbeforecovid19undernicolasturgeon no school drivingscotstodespair so scotland had highest drugs death in 
5366,1338104927223242752,CITABIMGroup,12/13/20,the latest the cita bim group daily  irishadvantage covid19
5367,1338104928296812544,CHOWKIDARJANAK1,12/13/20,rt  coronavirusupdates  covid19 india tracker as on 13 december 2020 0800 am  confirmed cases 9857029 reco
5368,1338104930498994176,NewhamBookshop,12/13/20,rt athwal today our public health amp enforcement teams are out again along our local high streets sharing information on how to keep
5369,1338104929286717441,MBCTVODISHA,12/13/20,update on newly detected covid19 cases in the last  24 hrs under the bmc area on 13th dec till 9am  
5370,1338104934471004160,rtItBot,12/13/20,rt   this is sick of the 74 rise in cases in the past weeks only 14 have come from eating in restaurants this
5371,1338104934546481152,Stefwitter1,12/13/20,covid asideim willing to bet that place smells like the inside of a dirty jock strap
5372,1338104937537032193,jjo147,12/13/20,rt  next mass protest in london monday 14th december 12pm parliament square  parliament will debate whether to prevent restrict
5373,1338104937889280005,MaryGre98087940,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5374,1338104940586299394,ose_certified,12/13/20,if hes on a lone walk who took the pictures
5375,1338104942058323968,rejomark,12/13/20,rt  spoke to brother shri alagiri president of  who has been affected by covid19 amp is hospitalised to enq
5376,1338104943119638528,exponentialGPs,12/13/20,rt  the evidence on the covid19 vaccine its effective in preventing people getting sick with covid but its still not k
5377,1338104949029412865,Patinahat2,12/13/20,rt  want to know how to keep your friends and family safe from covid19 during the festive season kate garraway asks top medica
5378,1338104951051005954,larryforbish,12/13/20,rt   as far as the purpose of the testing the only thing i can find is a bunch of websites offering a fact check
5379,1338104953827717121,Bucky1312,12/13/20,rt  new details have emerged about the test used for covid19 highlighting serious inaccuracies in results drostens paper
5380,1338104953999663104,simplypoustinia,12/13/20,rt  covid19 rapid testing popup sites are in antigonish today at the amelia saputo centre st francis xavier university and in
5381,1338104960865726464,Gr8Gems,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5382,1338104964800012290,SadiaCheema19,12/13/20,rt  conference alert sdc2020 join us in discussing perspectives on community resilience to violent extremism in covid19 
5383,1338104968172072960,9LarkspurLane,12/13/20,rt  for months now a scientist who worked in the hospital lab on pcr test kept asking   what is the specific identifie
5384,1338104969250168832,GetrudeM,12/13/20,rt meth we lost two close family members in past 2 days due to covid19 in separate provinces im not one to grieve i stay stro
5385,1338104967589031936,planetjose,12/13/20,n tepoztlan morelos mexico   hay que cerrar el pueblo we have 2 shut down the town  aqui viene otra olla del 
5386,1338104969711546369,CaptMikeYates,12/13/20,rt  stockholms icu capacity hit 99 this week sweden  is also completely out of icu nursing staff because of high resignati
5387,1338104969908523009,susie_lastname,12/13/20, hey repelect bob good    i heard you at the loserrallydc yesterday talking about 
5388,1338104970512576519,MSUCleanWateR3,12/13/20,rt  dr fauci wants everyone to know that the moderna covid19 vaccine was developed by dr kizzmekia kizzy corbett 
5389,1338104970839732226,DLR232,12/13/20,rt  60 off onlyfans deal bargainhunt discount covid19 covid19vaccine nipseyhussle sex morning tacotuesday stimulus
5390,1338104974849560580,sambolton007,12/13/20, stop posturing amp get your act together warn businesses amp public across uk covid19 brexit make it u 
5391,1338104979824005124,FeliciasArt,12/13/20,rt    i got so many attacks in tiktok about this that i left my english account because of this sadl
5392,1338104986903916546,SadiaCheema19,12/13/20,rt  join us on 14dec 530 pm pst to listen to our distinguished speakers on impact of covid19 on higher education challeng
5393,1338104994654867456,Marilyn4RedCan,12/13/20,rt   jason kenney is ruining alberta he gave his donors 47b he fired thousands of workers kenney dithered on covid
5394,1338104996882247682,PallasInigma,12/13/20,rt  so evil and he admitted the purpose of releasing covid19 ccpvirus we can catch up with the us ahead of time we can
5395,1338105000321560578,pbradshaw1369,12/13/20,rt  cocacola tests positive for covid19  
5396,1338105000422232064,FatumasVoiceNAX,12/13/20,rt  we need to partner with the creative industry as we look into reviving our economy from the negative effects of covid
5397,1338105003660042242,mike_nunes,12/13/20,rt  happening now live on  the first shipments of the  covid19 vaccine are going out this morning this
5398,1338105004931035137,dmccafferty49,12/13/20,rt  the faroese population reaches alltime high   despite covid19 our population continues to increase amp the faroese ec
5399,1338105005031763975,freedomfor_all,12/13/20,  un drafted the agenda 2030 4 industrial revolution that most countries signed to in rio de j 
5400,1338105011931328513,Batangplaza1,12/13/20,rt  starting january 4 2021 scheduling appointments for step 2 will be adopted as part of health and safety measures against c
5401,1338105014313648129,ajitpalalatti,12/13/20,rt  a sustainable resilient recovery from covid19 will not be possible unless we create opportunity for persons with disabilit
5402,1338105018512252933,hrsuper7s,12/13/20,thank you so much for joining us
5403,1338105019313209344,thegoapost,12/13/20,goa covid19 bulletin 57 new cases 101 recoveries and 1 death reported today 
5404,1338105019829202946,rjsathreaz,12/13/20,rt  asymptomatic spread of coronavirus is very rare who says    covid19
5405,1338105020416471040,AlbertoThomas,12/13/20,average flu deaths in france are around 9000 but in 2020 it was only 77  any ideas what they were labelled as
5406,1338105021209210883,Emer49034181,12/13/20,rt   things really seem to be crashing and burning in sweden at the moment  adjusted for population size their
5407,1338105025055387653,lizpypertoronto,12/13/20,rt  covid19 vaccines from  destined for canada is being prepped in cologne germany and will be delivered by ca
5408,1338105026506616839,PassageParadise,12/13/20,we can only love if we love god he that loveth not knoweth not god for god is love 1 john 48 
5409,1338105027920060416,Jdleo1800,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5410,1338105029002051585,JohnDee77633248,12/13/20,what restaurant chains have closed most stores due to covid19 
5411,1338105031531188225,N7IRL,12/13/20,rt  a month ago not a mask to be seen
5412,1338105032915431429,JeffreyMeursing,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5413,1338105034735837186,MarcoCork,12/13/20,what about pepsi and mountain dew
5414,1338105038590324738,Stefwitter1,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5415,1338105041480126466,rhonda_ducharme,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
5416,1338105043942318082,Maggy_97,12/13/20,rt politics merkel orders tough new covid19 curbs from dec 16  jan 10  nonessential shops will close schools will close contact
5417,1338105048165920771,nancy_annn,12/13/20,rt  stockholms icu capacity hit 99 this week sweden  is also completely out of icu nursing staff because of high resignati
5418,1338105049134686209,EllaHea16113314,12/13/20,rt  how u arizona uses data to stay on top of covid19  campus technology  instructionaldesign edu
5419,1338105051240411141,Syedmuh62580239,12/13/20,rt  covid19 germany is to be plunged into a national lockdown over christmas amid rising coronavirus cases 
5420,1338105053110931458,Vivek21245673,12/13/20,rt  medical assistance provided by indianarmy to the people of rafiabad north kashmir amidst covid19 pandemic jaihind ht
5421,1338105053442355200,HARWESWEA,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5422,1338105054751051776,Tyler59112076,12/13/20,rt   next mass protest in london monday 14th december 12pm parliament square  parliament will debate whether to pre
5423,1338105055149428737,DieStanding1,12/13/20, for a virus that doesnt exist 
5424,1338105061558394880,melodiefryar,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
5425,1338105066822266886,Reddimart1,12/13/20,rt  the government of the united kingdom has overstepped their mark   covid19  covidvaccine 
5426,1338105066775924737,aaibagairport,12/13/20,domestic scheduled flights on 131220 at bagdogra airport following safety measures for covid19 no of arrival fli 
5427,1338105073768009728,45sRoad2,12/13/20,this guy is a meathead not a fitness professional
5428,1338105085994258432,rhonda_ducharme,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
5429,1338105088141881347,Newsericks,12/13/20,god bless her memory and god damn the selfish idiots whose stupidity and selfishness killed her
5430,1338105088825561090,HIFN12,12/13/20,rt  thread   the frustration of this week will stay with me many years hopefully on the point of being rectified but a rethin
5431,1338105094513041408,mhoran1158,12/13/20,covid19 new cases from actorscreators  on youtube all the same week like they are being paid to act sick
5432,1338105097457463298,Sallyp2020,12/13/20,rt  well would you look at that
5433,1338105098799468545,DrBernieC,12/13/20,rt  italy has approved the use of hcq for treatment in an early covid19 diagnosis  italy the council of state says yes t
5434,1338105098845659138,Gr8Gems,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5435,1338105098875129866,syedfaisalsha,12/13/20, 23rd sustainable development conference sdc2020   dates 1417 dec  get register 
5436,1338105100548575232,exponentialGPs,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
5437,1338105100376698881,martina_swoboda,12/13/20,there are 3 icu beds left in oklahoma 0 in tulsa 0 in okc there is still no statewide mask mandate 
5438,1338105100791918594,kavyayellamraju,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5439,1338105103803273216,realunnikrish,12/13/20,rt  just in   bjp president  tests positive for covid19   he was soon to be headed to maharashtra and tamilnadu f
5440,1338105104012963841,kals55,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5441,1338105104436703233,CharlieWoozle,12/13/20,rt  this is why you should stop listening to epidemiologists everything they say is politicized
5442,1338105106508734464,Kristieperles,12/13/20,rt oubliee covid19  in most of our european countries children are ignored and schools are not safe   all together we ask our
5443,1338105107590877187,djmikebills,12/13/20,should this guy contract the virus he should not be admitted into the hospital for treatment you play you pay
5444,1338105108136140800,sborc90451,12/13/20,rt jou the efforts of democrat politicians to cancel christmas amp thanksgiving using covid19 as a pretext are not about scien
5445,1338105110577074177,sachie2019,12/13/20,jaguar  and now trump and his coconspirators are getting special cocktails to get them better f 
5446,1338105111265087491,Joni_Looking,12/13/20,attention    covid19 virus  endorsed    trump   watch video below 
5447,1338105111994916864,RealPaulKeane,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5448,1338105117094989824,ManguluMahanta6,12/13/20,rt odisha cm underscored how odisha has developed endtoend online systems for over 30 government to business services to reduce re
5449,1338105117116133376,SaadArabia,12/13/20,the difference between the first two and the last one is that many americans are actively aiding and abetting covid 
5450,1338105122606473220,Joanna_Balmer,12/13/20,rt   next mass protest in london monday 14th december 12pm parliament square  parliament will debate whether to pre
5451,1338105122476290048,HarassNoMore,12/13/20,anyone who grocery shops weeklybiweekly can attest a shopping cart of basic food items shot up dramatically b4 
5452,1338105125450043392,DrRPNishank,12/13/20,dear all do not pull down your mask even while speaking when you speak tiny droplets get released thus increasin 
5453,1338105126318305280,RavenAn95342565,12/13/20,love it
5454,1338105127778004992,EdChatEU,12/13/20,rt  taking actions to lower the risk of covid19 spread backtoschool covid19 safetyfirst  
5455,1338105129342545928,alotofnonsense,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5456,1338105130831503361,MMunkgaard,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5457,1338105132588929026,SanjivMenezes,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
5458,1338105132488286208,samopanyin,12/13/20,rt  a reminder from my favourite ghanaian musician  the lioness we cant let our guards down on covid its still here
5459,1338105135634001923,Abidsuleri,12/13/20,doinggoodindex at sdc2020 with most relevant stakeholders of economy
5460,1338105135839338496,LorenzoCastane3,12/13/20,rt  not sure who took darkwinter from whom  or fingel dinger
5461,1338105135965196290,lindajoyous,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5462,1338105137382952963,HJFinCin,12/13/20,rt   btw heres the brilliant covid19 prediction and guarantee by  
5463,1338105137475313668,NewIndianXpress,12/13/20,bjp national president jp nadda took to twitter to confirm that he has tested positive for covid19 and requested a 
5464,1338105138666491907,PatriQtMatt5,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
5465,1338105138855153665,PaulGlancy5nz,12/13/20,rt  nobody should try for a child within three months of having the covid19 vaccine  prof karina butler 
5466,1338105140104970241,RacheyForReals,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
5467,1338105140583096320,SritanukaG,12/13/20,rt  socialdistancing is crucial during travel staysafestayhealthy  coronavirus  covid19 
5468,1338105142609141760,AnnKasun,12/13/20,rt  florida man  pays for the overdue utility bills of 114 local residents with next bills due on day after christmas
5469,1338105143556976641,LongfellowJean,12/13/20,rt garrett and keep in mind the companies are downgrading their production estimates so most americans wont get vaccinated unti
5470,1338105144576258050,dmegalord,12/13/20,2nd wave starting on peru
5471,1338105146564358148,LolaBel04913477,12/13/20,rt   officers are seizing counterfeit goods that put consumers at risk  over 27198 contact lenses antibiotics inj
5472,1338105146887311361,Sowetolady,12/13/20,rt  please tell these 2 douche bags   2 hoaxes
5473,1338105148053336067,PythonExpertBot,12/13/20,rt  4 tips to upgrade your programmatic advertising with machine learning    machinelearning datascienc
5474,1338105151589150726,Joni_Looking,12/13/20,rt looking attention    covid19 virus  endorsed    trump   watch video below 
5475,1338105153581244416,miromijatovic,12/13/20,rt  japans covid19 mortality is the lowest in the world it never had a lockdown amp transmission is rampant gt50 this is why
5476,1338105154122383360,vishnu_nata,12/13/20,rt  salute to all our brothers and sisters in healthcare and emergency services who are selflessly leading this fight against 
5477,1338105154466299907,rupashreenanda,12/13/20,delhis covid19 graph 4 past 10 days  dt casesdeathsrecoveries  1312 1984332539  1212 1935473191  1112 2 
5478,1338105165665230848,darsspot2talk,12/13/20,rt  americans in lockdown as dangerous criminals are released
5479,1338105168718606338,nieteke1,12/13/20, covid19o waityou dont careyou are only afraid to do jailtime
5480,1338105171654701058,leonadato,12/13/20,rt  i share this because i believe in science i know as a community bipoc have been wronged covid19 has ravaged bipoc communiti
5481,1338105172413665280,TweetoBETTY,12/13/20,rt  my family joins me in wishing the bjp president shri  ji a very speedy recovery from covid19   we send him  our be
5482,1338105175974813696,TCLJocelyn,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5483,1338105176645767174,AEPishere,12/13/20,rt  likewise twt jimin namjoon jin yoongi hobi taehyung amp jungkook and crew  please take care of yourselves amp stay sa
5484,1338105180018126848,d_t_tweets,12/13/20,rt  covid19 has affected our fundraising opp you can help  buy a  foyle gift card funds raised will support some
5485,1338105180366237696,HARWESWEA,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
5486,1338105180156530689,MimiTexasAngel,12/13/20,we can see clearly who cares for humanity amp who cares for oligarchs     care for fascism to provide 
5487,1338105180861108229,Landhaus_Heidi,12/13/20, harvard med apparently   
5488,1338105182983479301,c3convertase,12/13/20,rt  hmmm  im wondering why higher degree candidates are being penalised for so much hard work towards the covid19 resp
5489,1338105185269403649,Roysmart15,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
5490,1338105186036961283,KanapPatel,12/13/20,rt zeck reasonable people ivermectin hcq niacin ivvitc zinc etc have proven to be cheap safe amp effective for covid19 amp t
5491,1338105186678493185,thinkbalancely,12/13/20,rt np2013 must accept that risk of death increases with age  this how life works  still true that covid19 doubles natural death
5492,1338105186691280898,syedfaisalsha,12/13/20, 23rd sustainable development conference sdc2020   dates 1417 dec  get register 
5493,1338105187186188289,MargiePetrovic,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5494,1338105188717113344,beatriz77748,12/13/20,rt  ip protections are an important component in the fight against covid19 learn more about the importance of intellectual p
5495,1338105194404478976,Cache_5_,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5496,1338105196644282368,BRHTikTOK,12/13/20,crowd 1  your recommended next step to financial freedom  gt      lt  gt dont miss out on t 
5497,1338105198699372544,MRSONDHI,12/13/20,rt  dear all do not pull down your mask even while speaking when you speak tiny droplets get released thus increasing the r
5498,1338105200247263240,leonadato,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
5499,1338105202575077376,pearlsbaubles,12/13/20,rt  florida man  pays for the overdue utility bills of 114 local residents with next bills due on day after christmas
5500,1338105206509166593,climate_salud,12/13/20,need music in your life miss your favorite musican and concerts  covid19  has shut down live music and taken 
5501,1338105207482269696,lsdashora,12/13/20,send the same journalist who is a good negotiator sent at hathras to convince them
5502,1338105213933268993,mary_cpc,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
5503,1338105214155546626,Reneami50020561,12/13/20,rt  she was 29
5504,1338105214549823490,GAPeaches2017,12/13/20,rt  cocacola tests positive for covid19  
5505,1338105215262797824,WendyENThomas,12/13/20,this is so very sad mask up everyone
5506,1338105216386781184,seenuvasoffl,12/13/20, covid19 tested positive   pray for speedly recovery sir 
5507,1338105216651112449,oluwajat,12/13/20,rt  covid19 germany is to be plunged into a national lockdown over christmas amid rising coronavirus cases 
5508,1338105219662585857,Athreya_daw,12/13/20,rt  dear all do not pull down your mask even while speaking when you speak tiny droplets get released thus increasing the r
5509,1338105225182392324,NationalistFurn,12/13/20,rt  im looking forward to the fireworks on new years eve this year more than ever  see you on the embankment
5510,1338105227388575744,ThierryDuchemin,12/13/20,rt  cocacola tests positive for covid19  austrian mp uses lateral flow test on colaslams govt waste on this nonsensemoney th
5511,1338105228021944320,69NiceBot69,12/13/20,rt  delhis covid19 graph 4 past 10 days  dt casesdeathsrecoveries  1312 1984332539  1212 1935473191  1112 2835
5512,1338105229246652416,CraigFraser13,12/13/20,rt  few have seen chancellor merkel as emotional as this  i really am sorry from the bottom of my heart but if the price we
5513,1338105229242318848,Kundan12347,12/13/20,rt  medical assistance provided by indianarmy to the people of rafiabad north kashmir amidst covid19 pandemic jaihind ht
5514,1338105231092183042,dangerm52645728,12/13/20,rt  dozens of uk gps opt out of pfizer vaccine rollout next week  theyre too busy were told  more likely they are
5515,1338105238843092992,PaarthShahYT,12/13/20,rt  dear all do not pull down your mask even while speaking when you speak tiny droplets get released thus increasing the r
5516,1338105242731249664,TapaswiniRout3,12/13/20,rt  given global disruptions caused by the covid19 pandemic this year we need to realign a global focus on centering peop
5517,1338105242945249283,RKazancioglu,12/13/20,rt  acute peritoneal dialysis with percutaneous catheter insertion for covid19associated acute kidney injury in intensive
5518,1338105243134025728,Ayiosantonios,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
5519,1338105243511435266,jmartins1990,12/13/20, thanks for the compliment snr  the project is to last till 1st april 2022 we were sure of finishin 
5520,1338105244241321986,Adedotttttttt,12/13/20,rt akin lone walk who come take picture
5521,1338105244316647424,tinkabutler,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5522,1338105244664868866,Abidsuleri,12/13/20,rt  join our sdc2020 from 1417 december to listen our distinguished speakers on different key issues amidst covid19 
5523,1338105244924993537,moody2020fl,12/13/20,sad that this guy dont care how many people he kills
5524,1338105245826768896,Twink225,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5525,1338105248389468162,Anon88819,12/13/20,rt  cocacola tests positive for covid19  austrian mp uses lateral flow test on colaslams govt waste on this nonsensemoney th
5526,1338105248926162944,SGTKeyboard,12/13/20,rt  cocacola tests positive for covid19  austrian mp uses lateral flow test on colaslams govt waste on this nonsensemoney th
5527,1338105253758197763,viralvideovlogs,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
5528,1338105254261493763,J__Donner,12/13/20,tick tock    sitting on 12b instead of proactively supporting families and businesses 
5529,1338105254735384577,bauctu,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
5530,1338105258577252355,Alnoor_thoughts,12/13/20,fact  only lucky ali sounds good while  saying hmmm   memesdaily covid19 love luckyali goat
5531,1338105260603215872,shabbirfazal,12/13/20,rt  icymi update on covid19 supports for cdnbusinesses  ceba has been expanded eligible businesses can now access
5532,1338105265107988481,Said60Mahmoud,12/13/20,rt  palestinian workers resisting israels regime of occupation settlercolonialism and apartheid are at heightened risk due
5533,1338105265279922177,jakkiB26,12/13/20,rt  this chart shows the impact of covid19 in scotland across different clinical specialisms it shows thousands fewer operat
5534,1338105268194971653,sprint_code,12/13/20,rt  remotework the biggest legacy of covid19   by   thx 2   bigdata  a
5535,1338105269155467265,AnneDeepak,12/13/20,rt uk how can low income countries handle growing debt levels amidst covid19   join leading public finance experts to discuss at 
5536,1338105268660400130,XHNews,12/13/20,dwellers of windhoek the capital of namibia are embracing mountain climbing and hiking to improve fitness levels 
5537,1338105272997392386,decaturlegends,12/13/20,rt  dc tonight covid19 lockdown2 
5538,1338105274293358594,PriyaGurjar20,12/13/20,rt  coming soon india ahead econclave on the war against covid19 with sharma  amp  tata sk
5539,1338105274389983232,Joni_Looking,12/13/20,rt   donald trump introduced us to his friends covid19  2020  covidiots  
5540,1338105274666790912,Jimiginger__,12/13/20,rt  another l for arsenal
5541,1338105277908967426,Marjorie_Mallon,12/13/20,a piece of living history as one of the wonderful contributors  said 5 star reviews wherever yo 
5542,1338105278663974912,VivienneGroom,12/13/20,rt  freedom of information request to the nhs reveals that no one without any preexisting medical conditions has died from co
5543,1338105278877863941,CoronaRecovery,12/13/20,7302640 people recovered from corona today total corona virus recoveries 49916374     source who situation repor 
5544,1338105285123010561,ploughing12,12/13/20,and we harm our country for this  65 persons of 69 die of covid19 over the age of 60 in cdnpoli  
5545,1338105286129840130,MalliardReport,12/13/20,rt  should we do a covidpandemic episode  podcast podcasting podernfamily science physics covid19 planetoftheapes
5546,1338105286385549313,PriyaGurjar20,12/13/20,rt  bjp president  tests positive for covid19 
5547,1338105286545039360,ANTHONY54W,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
5548,1338105286809198595,aussiecoley,12/13/20,rt  millions of uninsured americans  including many who lost their jobs due to covid19  are eligible for aca marketplace coverage
5549,1338105292232536064,FlutterBot007,12/13/20,rt  14 free data science books to add your list    machinelearning datascience python ai 100daysofco
5550,1338105293797023744,MetroGranny,12/13/20,rt   reading some of the comments below its obvious that there are a significant number of people who will never acce
5551,1338105294044291074,Zordie72,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
5552,1338105295264915456,savannahmeacham,12/13/20,such a good article by neilsen a must read
5553,1338105298590945283,cincomar,12/13/20,rt  todays covid19 update   1803 new covid19 cases totaling 118358 cases statewide   24 additional deaths totaling 1913
5554,1338105299568189441,c3convertase,12/13/20,sickening
5555,1338105301954949125,Dogmatix_42,12/13/20,rt  that is an interesting parallel  can anyone see any way in which it does not work  i cannot so far
5556,1338105305616543745,DoSchofield,12/13/20,rt  with an unprecedented covid19 pandemic we need bold leadership to make smart investments in nutrition  rsvp for our e
5557,1338105305868226560,_Akemi_95,12/13/20,thank you so much for this information
5558,1338105308703559680,metrikk,12/13/20,subsaharan africa has largely remained only moderately affected in cities it appears
5559,1338105309638914051,unhoaxlyhoax,12/13/20,rt    burmese myanmar fans have donated over 1 million kyats 770 usd to local charity we love yangon helping with covid
5560,1338105310762987521,niravb,12/13/20,another grim milestone 16 m cases just took less than 5 days to reach from 15 million to 16 million at the avg r 
5561,1338105312239378432,Geta_Clue19,12/13/20,get the picture covid19 is the flu wake up america
5562,1338105312931438594,Abidsuleri,12/13/20,rt  conference alert sdc2020 register for our panel on challenges and opportunities faced by informal sector in covid19 
5563,1338105320258854912,Rucksackwriter,12/13/20,crouch end so much quieter in the rain    immunocompromised covid19 chronicillness
5564,1338105324583186432,JdlCroix1,12/13/20,rt  local government minister  the youth volunteers have played a key role in containing the covid19 pandemic fro
5565,1338105324625158144,bkaydw,12/13/20,rt  gop amp maga wisemen be like oh look its that democratic covid19 hoax rump said to ignore we should prolly pretend it a
5566,1338105331046625280,Abidsuleri,12/13/20,rt  join us on 14dec 530 pm pst to listen to our distinguished speakers on impact of covid19 on higher education challeng
5567,1338105331524710405,JNZuk,12/13/20,rt  the city of hamont page for covid19 outbreaks isnt superusable so i decided to make a page that plots them on a map a
5568,1338105340232142851,tlhicks713,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
5569,1338105341280710673,BeaH2002,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
